hscode,품명,기본세율,FTA,hs6
304835010,Greenland turbot (Greenland halibut) (Reinhardtius hippoglossoides),Free,,30483
304835015,Sole,Free,,30483
304835020,Flounder,Free,,30483
304835025,Halibut,Free,,30483
304835030,Turbot,Free,,30483
304835090,Other,Free,,30483
304840000,Swordfish (Xiphias gladius),Free,,30484
304850000,Toothfish (Dissostichus spp.),Free,,30485
304860000,"Herrings (Clupea harengus, Clupea pallasii)",Free,,30486
304870000,"Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis)",Free,,30487
304880000,"Dogfish, other sharks, rays and skates (Rajidae)",Free,,30488
304891010,Ocean catfish (wolf fish),Free,,30489
304891015,Pickerel,Free,,30489
304891020,Sauger,Free,,30489
304891025,Atlantic ocean perch,Free,,30489
304891030,Other ocean perch,Free,,30489
304891035,Other,Free,,30489
304891090,Other,Free,,30489
304895003,Yellow perch,Free,,30489
304895006,Pike perch (including yellow pike),Free,,30489
304895009,Other,Free,,30489
304895015,Pickerel,Free,,30489
304895020,Pike,Free,,30489
304895025,Sauger,Free,,30489
304895030,Other,Free,,30489
304895035,Atlantic ocean perch,Free,,30489
304895040,Other ocean perch,Free,,30489
304895045,Ocean catfish (wolf fish),Free,,30489
304895050,Orange roughy (Hoplostethus atlanticus),Free,,30489
304895055,Dolphin (Mahi mahi) (Coryphaena spp.),Free,,30489
304895060,Cusk,Free,,30489
304895091,Other,Free,,30489
304911000,In bulk or in immediate containers weighing with their contents over 6.8 kg each,Free,,30491
304919000,Other,6%,Free,30491
304921000,In bulk or in immediate containers weighing with their contents over 6.8 kg each,Free,,30492
304929000,Other,6%,Free,30492
304931005,Surimi,Free,,30493
304931010,Other,Free,,30493
304931090,Other,Free,,30493
304939000,Other,6%,Free,30493
304941005,Surimi,Free,,30494
304941010,Other,Free,,30494
304941090,Other,Free,,30494
304949000,Other,6%,Free,30494
304951005,Surimi,Free,,30495
304951010,Cod,Free,,30495
304951015,Other,Free,,30495
304951020,Cod,Free,,30495
304951025,Haddock,Free,,30495
304951030,Pollock,Free,,30495
304951090,Other,Free,,30495
304959000,Other,6%,Free,30495
304960000,Dogfish and other sharks,6%,Free,30496
304970000,Rays and skates (Rajidae),6%,Free,30497
304991104,Surimi,Free,,30499
304991109,Other,Free,,30499
304991150,Sole,Free,,30499
304991160,Greenland turbot (Greenland halibut) (Reinhardtius hippoglossoides),Free,,30499
304991170,Ocean perch,Free,,30499
304991182,Pike,Free,,30499
304991183,Whitefish,Free,,30499
304991184,Fresh-water,Free,,30499
304991190,Tuna [of genus Thunnus and of fish of the genus Euthynnus(Katsuwonus) pelamis],Free,,30499
304991194,Other,Free,,30499
304999190,Ocean,6%,Free,30499
304999192,Other,6%,Free,30499
305102000,In bulk or in immediate containers weighing with their contents over 6.8 kg each,Free,,30510
305104000,Other,6%,Free,30510
305202000,Sturgeon roe,7.50%,0.70%,30520
305204020,Salmon roe,Free,,30520
305204040,Herring roe,Free,,30520
305204065,Other,Free,,30520
305310100,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)",Free,,30531
305320010,Cod,Free,,30532
305320090,Other,Free,,30532
305392000,"Herrings, in immediate containers weighing with their contents 6.8 kg or less each",4%,Free,30539
305394000,"Mackerel, in immediate containers weighing with their contents 6.8 kg or less each",5%,Free,30539
305396110,Herring,Free,,30539
305396180,Other,Free,,30539
305410000,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus),Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",5%,Free,30541
305420020,Whole or beheaded but not otherwise processed,Free,,30542
305420050,Boneless,Free,,30542
305420060,Other,Free,,30542
305430000,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",Free,,30543
305440100,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)",Free,,30544
305492000,Mackerel,Free,,30549
305494020,"Cod, cusk, haddock, hake (Urophycis spp.) and pollock",Free,,30549
305494045,Other,Free,,30549
305510000,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",Free,,30551
305520000,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)",Free,,30552
305530000,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae,Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod (Gadus morhua, Gadus ogac, Gadus macrocephalus).",Free,,30553
305540000,"Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",Free,,30554
305590001,Other,Free,,30559
305612000,In immediate containers weighing with their contents 6.8 kg or less each,4%,Free,30561
305614000,Other,Free,,30561
305620010,Having a moisture content by weight over 50 percent,Free,,30562
305620025,Having a moisture content by weight over 45 percent but not over 50 percent,Free,,30562
305620030,Having a moisture content by weight over 43 percent but not over 45 percent,Free,,30562
305620045,Having a moisture content by weight not over 43 percent,Free,,30562
305620050,Having a moisture content by weight over 50 percent,Free,,30562
305620060,Having a moisture content by weight over 45 percent but not over 50 percent,Free,,30562
305620070,Having a moisture content by weight over 43 percent but not over 45 percent,Free,,30562
305620080,Having a moisture content by weight not over 43 percent,Free,,30562
305632000,In airtight containers,5%,0.50%,30563
305634000,Other,Free,,30563
305636000,Other,Free,,30563
305641000,In immediate containers weighing with their contents 6.8 kg or less each,Free,,30564
305645000,Other,0.50%,Free,30564
305691021,Hake,Free,,30569
305691022,Pollock,Free,,30569
305691029,Haddock and cusk,Free,,30569
305691041,Hake,Free,,30569
305691042,Pollock,Free,,30569
305691049,Haddock and cusk,Free,,30569
305692000,In immediate containers weighing with their contents 6.8 kg or less each,5%,0.50%,30569
305693000,Other,Free,,30569
305694000,Salmon,3%,0.30%,30569
305695001,In immediate containers weighing with their contents 6.8 kg or less each,Free,,30569
305696001,Other,0.50%,Free,30569
305710000,Shark fins,Free,,30571
305720000,"Fish heads, tails and maws",Free,,30572
305790000,Other,Free,,30579
306110010,Carribbean spiny lobster (Panulirus argus),Free,,30611
306110020,Other,Free,,30611
306120010,In brine,Free,,30612
306120030,Other,Free,,30612
306120050,In brine,Free,,30612
306120070,Other,Free,,30612
306142000,Crabmeat,7.50%,0.70%,30614
306144003,Red king crab (Paralithodes camtschaticus),Free,,30614
306144006,Blue king crab (Paralithodes platypus),Free,,30614
306144009,Golden/brown king crab (Lithodes aequispinus),Free,,30614
306144012,Southern red santolla king crab (Lithodes santolla formerly L. antarcticus),Free,,30614
306144015,Other,Free,,30614
306144020,Snow crab,Free,,30614
306144030,Dungeness crab,Free,,30614
306144090,Other,Free,,30614
306150000,Norway lobsters (Nephrops norvegicus),Free,,30615
306160003,Count size (headless weight) less than 33 per kg (15s),Free,,30616
306160006,Count size (headless weight) 33-45 per kg (15-20s),Free,,30616
306160009,Count size (headless weight) 46-55 per kg (21-25s),Free,,30616
306160012,Count size (headless weight) 56-66 per kg (26-30s),Free,,30616
306160015,Count size (headless weight) 67-88 per kg (31-40s),Free,,30616
306160018,Count size (headless weight) 89-110 per kg (41-50s),Free,,30616
306160021,Count size (headless weight) 111-132 per kg (51-60s),Free,,30616
306160024,Count size (headless weight) 133-154 per kg (61-70s),Free,,30616
306160027,Count size (headless weight) more than 154 per kg (70s),Free,,30616
306160040,"Peeled, imported in accordance with statistical note 1 to this chapter",Free,,30616
306170003,Count size (headless weight) less than 33 per kg (15s),Free,,30617
306170006,Count size (headless weight) 33-45 per kg (15-20s),Free,,30617
306170009,Count size (headless weight) 46-55 per kg (21-25s),Free,,30617
306170012,Count size (headless weight) 56-66 per kg (26-30s),Free,,30617
306170015,Count size (headless weight) 67-88 per kg (31-40s),Free,,30617
306170018,Count size (headless weight) 89-110 per kg (41-50s),Free,,30617
306170021,Count size (headless weight) 111-132 per kg (51-60s),Free,,30617
306170024,Count size (headless weight) 133-154 per kg (61-70s),Free,,30617
306170027,Count size (headless weight) more than 154 per kg (70s),Free,,30617
306170040,"Peeled, imported in accordance with statistical note 1 to this chapter",Free,,30617
306190010,Freshwater crawfish,Free,,30619
306190030,Antarctic krill (Euphausia superba),Free,,30619
306190061,Other,Free,,30619
306310000,"Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)",Free,,30631
306320010,Live,Free,,30632
306320090,Other,Free,,30632
306332000,Crabmeat,7.50%,0.70%,30633
306334000,Other,Free,,30633
306340000,Norway lobsters (Nephrops norvegicus),Free,,30634
306350020,Shell-on,Free,,30635
306350040,Peeled,Free,,30635
306360020,Shell-on,Free,,30636
306360040,Peeled,Free,,30636
306390000,"Other, including flours, meals and pellets of crustaceans, fit for human consumption",Free,,30639
306910000,"Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)",Free,,30691
306920000,Lobsters (Homarus spp.),Free,,30692
306932000,Crabmeat,7.50%,0.70%,30693
306934000,Other,Free,,30693
306940000,Norway lobsters (Nephrops norvegicus),Free,,30694
306950020,Shell-on,Free,,30695
306950040,Peeled,Free,,30695
306990000,"Other, including flours, meals and pellets of crustaceans, fit for human consumption",Free,,30699
307110020,Seed oysters,Free,,30711
307110060,Farmed,Free,,30711
307110080,Other,Free,,30711
307120060,Farmed,Free,,30712
307120080,Other,Free,,30712
307190160,Farmed,Free,,30719
307190180,Other,Free,,30719
307210000,"Live, fresh or chilled",Free,,30721
307220000,Frozen,Free,,30722
307290100,Other,Free,,30729
307310010,Farmed,Free,,30731
307310090,Other,Free,,30731
307320000,Frozen,Free,,30732
307390100,Other,Free,,30739
307420020,Loligo,Free,,30742
307420040,Other,Free,,30742
307420060,Other,Free,,30742
307430010,Fillets,Free,,30743
307430022,Loligo opalescens,Free,,30743
307430024,Loligo pealei,Free,,30743
307430029,Other,Free,,30743
307430050,Other,Free,,30743
307430060,Other,Free,,30743
307490122,Loligo opalescens,Free,,30749
307490124,Loligo pealei,Free,,30749
307490129,Other,Free,,30749
307490150,Other,Free,,30749
307490160,Other,Free,,30749
307510000,"Live, fresh or chilled",Free,,30751
307520000,Frozen,Free,,30752
307590100,Other,Free,,30759
307600000,"Snails, other than sea snails",5%,Free,30760
307710050,Geoduck,Free,,30771
307710070,Other,Free,,30771
307710090,Other,Free,,30771
307720030,Geoduck,Free,,30772
307720051,Stimsonʼs,Free,,30772
307720055,Other,Free,,30772
307720060,Other,Free,,30772
307790130,Geoduck,Free,,30779
307790151,Stimsonʼs,Free,,30779
307790155,Other,Free,,30779
307790160,Other,Free,,30779
307810000,"Live, fresh or chilled abalone (Haliotis spp.)",Free,,30781
307820000,"Live, fresh or chilled stromboid conchs (Strombus spp.)",Free,,30782
307830000,Frozen abalone (Haliotis spp.),Free,,30783
307840000,Frozen stromboid conchs (Strombus spp.),Free,,30784
307870000,Other abalone (Haliotis spp.),Free,,30787
307880000,Other stromboid conchs (Strombus spp.),Free,,30788
307910230,Conch,Free,,30791
307910290,Other,Free,,30791
307920030,Conch,Free,,30792
307920090,Other,Free,,30792
307990200,Other,Free,,30799
308110000,"Live, fresh or chilled",Free,,30811
308120000,Frozen,Free,,30812
308190100,Other,Free,,30819
308210021,Roe,Free,,30821
308210029,Other,Free,,30821
308220000,Frozen,Free,,30822
308290100,Other,Free,,30829
308300000,Jellyfish (Rhopilema spp.),Free,,30830
308900000,Other,Free,,30890
401100000,"Of a fat content, by weight, not exceeding 1 percent",0.34¢/liter,Free,40110
401202000,"For not over 11,356,236 liters entered in any calendar year",0.43¢/liter,Free,40120
401204000,Other,1.5¢/liter,Free,40120
401400200,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,3.2¢/liter,Free,40140
401400500,Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions,3.2¢/liter,Free,40140
401402500,Other,77.2¢/liter,7.7¢/liter,40140
401500200,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,3.2¢/liter,Free,40150
401500500,Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions,3.2¢/liter,Free,40150
401502500,Other,77.2¢/liter,7.7¢/liter,40150
401504200,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,12.3¢/kg,Free,40150
401505000,Described in additional U.S. note 6 to this chapter and entered pursuant to its provisions,12.3¢/kg,Free,40150
401507500,Other,$1.646/kg,16.4¢/kg,40150
402100500,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,3.3¢/kg,Free,40210
402101000,Described in additional U.S. note 7 to this chapter and entered pursuant to its provisions,3.3¢/kg,Free,40210
402105000,Other,86.5¢/kg,34.6¢/kg,40210
402210200,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,3.3¢/kg,Free,40221
402210500,Described in additional U.S. note 7 to this chapterand entered pursuant to its provisions,3.3¢/kg,Free,40221
402212500,Other,86.5¢/kg,34.6¢/kg,40221
402212700,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,6.8¢/kg,Free,40221
402213000,Described in additional U.S. note 8 to this chapterand entered pursuant to its provisions,6.8¢/kg,Free,40221
402215000,Other,$1.092/kg,43.6¢/kg,40221
402217300,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,13.7¢/kg,Free,40221
402217500,Described in additional U.S. note 9 to this chapter and entered pursuant to its provisions,13.7¢/kg,Free,40221
402219000,Other,$1.556/kg,15.5¢/kg,40221
402290500,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,17.50%,Free,40229
402291000,Described in additional U.S. note 10 to this chapter and entered pursuant to its provisions,17.50%,Free,40229
402295000,Other,$1.104/kg + 14.9%,See 9920.04.10-9920.04.11,40229
402910300,In airtight containers,2.2¢/kg,Free,40291
402910600,Other,3.3¢/kg,Free,40291
402911000,In airtight containers,2.2¢/kg,Free,40291
402913000,Other,3.3¢/kg,Free,40291
402917000,In airtight containers,31.3¢/kg,3.1¢/kg,40291
402919000,Other,31.3¢/kg,3.1¢/kg,40291
402990300,In airtight containers,3.9¢/kg,Free,40299
402990600,Other,3.3¢/kg,Free,40299
402991000,In airtight containers,3.9¢/kg,Free,40299
402993000,Other,3.3¢/kg,Free,40299
402994500,In airtight containers,49.6¢/kg,4.9¢/kg,40299
402995500,Other,49.6¢/kg,4.9¢/kg,40299
402996800,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,17.50%,Free,40299
402997000,Described in additional U.S. note 10 to this chapter and entered pursuant to its provisions,17.50%,Free,40299
402999000,Other,46.3¢/kg + 14.9%,"See 9920.04.10 , 9920.04.12",40299
403100500,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,20%,Free,40310
403101000,Described in additional U.S. note 10 to this chapter and entered pursuant to its provisions,20%,Free,40310
403105000,Other,$1.035/kg + 17%,"See 9920.04.10 , 9920.04.13",40310
403109000,Other,17%,Free,40310
403900200,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,3.2¢/liter,Free,40390
403900400,Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions,3.2¢/liter,Free,40390
403901600,Other,77.2¢/liter,7.7¢/liter,40390
403902000,Buttermilk,0.34¢/liter,Free,40390
403903700,Described in general note 15 of the tariff schedule and entered pursuant to its provisions,3.3¢/kg,Free,40390
403904110,Articles for which an import license is required,3.3¢/kg,Free,40390
403904190,Other,3.3¢/kg,Free,40390
403904500,Other,87.6¢/kg,35¢/kg,40390
