hscode,품명,기본세율,FTA,hs6
207456100,Legs and cuts thereof,46.300 EUR DTN ,0.00%,20745
207457100,Paletots,66.000 EUR DTN ,0.00%,20745
207458100,Other,123.200 EUR DTN ,0.00%,20745
207459300,Fatty livers,0.00%,0.00%,20745
207459500,Other,6.40%,0.00%,20745
207459900,Other,18.700 EUR DTN ,0.00%,20745
207511000,"Plucked, bled, not drawn, with heads and feet, known as '82|%|geese'",45.100 EUR DTN ,0.00%,20751
207519000,"Plucked and drawn, without heads and feet, with or without hearts and gizzards, known as '75|%|geese', or otherwise presented",48.100 EUR DTN ,0.00%,20751
207521000,"Plucked, bled, not drawn, with heads and feet, known as '82|%|geese'",45.100 EUR DTN ,0.00%,20752
207529000,"Plucked and drawn, without heads and feet, with or without hearts and gizzards, known as '75|%|geese', or otherwise presented",48.100 EUR DTN ,0.00%,20752
207530000,"Fatty livers, fresh or chilled",0.00%,0.00%,20753
207541000,Boneless,110.500 EUR DTN ,0.00%,20754
207542100,Halves or quarters,52.900 EUR DTN ,0.00%,20754
207543100,"Whole wings, with or without tips",26.900 EUR DTN ,0.00%,20754
207544100,"Backs, necks, backs with necks attached, rumps and wing-tips",18.700 EUR DTN ,0.00%,20754
207545100,Breasts and cuts thereof,86.500 EUR DTN ,0.00%,20754
207546100,Legs and cuts thereof,69.700 EUR DTN ,0.00%,20754
207547100,Paletots,66.000 EUR DTN ,0.00%,20754
207548100,Other,123.200 EUR DTN ,0.00%,20754
207549100,"Livers, other than fatty livers",6.40%,0.00%,20754
207549900,Other,18.700 EUR DTN ,0.00%,20754
207551000,Boneless,110.500 EUR DTN ,0.00%,20755
207552100,Halves or quarters,52.900 EUR DTN ,0.00%,20755
207553100,"Whole wings, with or without tips",26.900 EUR DTN ,0.00%,20755
207554100,"Backs, necks, backs with necks attached, rumps and wing-tips",18.700 EUR DTN ,0.00%,20755
207555100,Breasts and cuts thereof,86.500 EUR DTN ,0.00%,20755
207556100,Legs and cuts thereof,69.700 EUR DTN ,0.00%,20755
207557100,Paletots,66.000 EUR DTN ,0.00%,20755
207558100,Other,123.200 EUR DTN ,0.00%,20755
207559300,Fatty livers,0.00%,0.00%,20755
207559500,Other,6.40%,0.00%,20755
207559900,Other,18.700 EUR DTN ,0.00%,20755
207600510,fresh or chilled,49.300 EUR DTN ,0.00%,20760
207600590,frozen,49.300 EUR DTN ,0.00%,20760
207601000,Boneless,128.300 EUR DTN ,0.00%,20760
207602110,Fresh or chilled,54.200 EUR DTN ,0.00%,20760
207602190,Other,54.200 EUR DTN ,0.00%,20760
207603100,"Whole wings, with or without tips",26.900 EUR DTN ,0.00%,20760
207604100,"Backs, necks, backs with necks attached, rumps and wing-tips",18.700 EUR DTN ,0.00%,20760
207605100,Breasts and cuts thereof,115.500 EUR DTN ,0.00%,20760
207606100,Legs and cuts thereof,46.300 EUR DTN ,0.00%,20760
207608100,Other,123.200 EUR DTN ,0.00%,20760
207609110,Fresh or chilled,6.40%,0.00%,20760
207609190,Other,6.40%,0.00%,20760
207609900,Other,18.700 EUR DTN ,0.00%,20760
208101000,Of domestic rabbits,6.40%,0.00%,20810
208109000,Other,0.00%,0.00%,20810
208300000,Of primates,9.00%,0.00%,20830
208401000,Whale meat,6.40%,0.00%,20840
208402000,Seal meat,6.40%,0.00%,20840
208408000,Other,9.00%,0.00%,20840
208500000,Of reptiles (including snakes and turtles),9.00%,0.00%,20850
208600000,Of camels and other camelids (Camelidae),9.00%,0.00%,20860
208901000,Of domestic pigeons,6.40%,0.00%,20890
208903000,"Of game, other than of rabbits or hares",0.00%,0.00%,20890
208906000,Of reindeer,9.00%,0.00%,20890
208907000,Frogs' legs,6.40%,0.00%,20890
208909800,Other,9.00%,0.00%,20890
209101100,"Fresh, chilled, frozen, salted or in brine",21.400 EUR DTN ,0.00%,20910
209101900,Dried or smoked,23.600 EUR DTN ,0.00%,20910
209109000,"Pig fat, other than that of subheading|0209|10|11|or 0209|10|19",12.900 EUR DTN ,0.00%,20910
209900000,Other,41.500 EUR DTN ,0.00%,20990
210111100,Hams and cuts thereof,77.800 EUR DTN ,0.00%,21011
210111900,Shoulders and cuts thereof,60.100 EUR DTN ,0.00%,21011
210113100,Hams and cuts thereof,151.200 EUR DTN ,0.00%,21011
210113900,Shoulders and cuts thereof,119.000 EUR DTN ,0.00%,21011
210119000,Other,15.40%,0.00%,21011
210121100,Salted or in brine,46.700 EUR DTN ,0.00%,21012
210121900,Dried or smoked,77.800 EUR DTN ,0.00%,21012
210129000,Other,15.40%,0.00%,21012
210191000,Bacon sides or spencers,68.700 EUR DTN ,0.00%,21019
210192000,Three-quarter sides or middles,75.100 EUR DTN ,0.00%,21019
210193000,Fore-ends and cuts thereof,60.100 EUR DTN ,0.00%,21019
210194000,Loins and cuts thereof,86.900 EUR DTN ,0.00%,21019
210195010,"Hams, in brine, enclosed in a bladder or in an artificial gut",86.900 EUR DTN ,0.00%,21019
210195090,Other,86.900 EUR DTN ,0.00%,21019
210196000,Fore-ends and cuts thereof,119.000 EUR DTN ,0.00%,21019
210197000,Loins and cuts thereof,149.600 EUR DTN ,0.00%,21019
210198110,"Chop, smoked",151.200 EUR DTN ,0.00%,21019
210198120,"Pork neck, dried in air, seasoned or not, whole, in pieces or thinly sliced",151.200 EUR DTN ,0.00%,21019
210198190,Other,151.200 EUR DTN ,0.00%,21019
210198900,Other,151.200 EUR DTN ,0.00%,21019
210199000,Other,15.40%,0.00%,21019
210201010,Of bison,15.400 % + 265.200 EUR DTN ,0.00%,21020
210201090,Other,15.400 % + 265.200 EUR DTN ,0.00%,21020
210209011,Of bison,15.400 % + 303.400 EUR DTN ,0.00%,21020
210209015,Other,15.400 % + 303.400 EUR DTN ,0.00%,21020
210209091,Of bison,15.400 % + 303.400 EUR DTN ,0.00%,21020
210209099,Other,15.400 % + 303.400 EUR DTN ,0.00%,21020
210910000,Of primates,15.40%,0.00%,21091
210921000,"Of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia)",15.40%,0.00%,21092
210929100,Meat,130.000 EUR DTN ,0.00%,21092
210929200,Offal,15.40%,0.00%,21092
210929900,Edible flours and meals of meat or meat offal,15.400 % + 303.400 EUR DTN ,0.00%,21092
210930000,Of reptiles (including snakes and turtles),15.40%,0.00%,21093
210991000,"Of horses, salted, in brine or dried",6.40%,0.00%,21099
210992100,With bone in,222.700 EUR DTN ,0.00%,21099
210992900,Boneless,311.800 EUR DTN ,0.00%,21099
210993100,Of reindeer,15.40%,0.00%,21099
210993910,"Poultrymeat, salted or in brine, of heading 0207",130.000 EUR DTN ,0.00%,21099
210993990,Other,130.000 EUR DTN ,0.00%,21099
210994100,Livers,64.900 EUR DTN ,0.00%,21099
210994900,Other,47.200 EUR DTN ,0.00%,21099
210995110,Of bison,15.400 % + 303.400 EUR DTN ,0.00%,21099
210995190,Other,15.400 % + 303.400 EUR DTN ,0.00%,21099
210995910,Of bison,12.80%,0.00%,21099
210995990,Other,12.80%,0.00%,21099
210997100,"Fatty livers of geese or ducks, salted or in brine",0.00%,0.00%,21099
210997900,Other,6.40%,0.00%,21099
210998510,Of sheep and goats,15.40%,0.00%,21099
210998590,Other,15.40%,0.00%,21099
210999010,Of domestic swine and bovine animals,15.400 % + 303.400 EUR DTN ,0.00%,21099
210999090,Other,15.400 % + 303.400 EUR DTN ,0.00%,21099
301110000,Freshwater fish,0.00%,,30111
301190000,Other,7.50%,0.00%,30119
301911000,Of the species Oncorhynchus apache or Oncorhynchus chrysogaster,8.00%,0.00%,30191
301919011,Weighing 1.2 kg or less each,12.00%,0.00%,30191
301919019,Other,12.00%,0.00%,30191
301919090,Other,12.00%,0.00%,30191
301921000,Of a length of less than 12|cm,0.00%,,30192
301923000,Of a length of 12|cm or more but less than 20|cm,0.00%,,30192
301929000,Of a length of 20|cm or more,0.00%,,30192
301930000,"Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",8.00%,0.00%,30193
301941000,Atlantic bluefin tuna (Thunnus thynnus),16.00%,0.00%,30194
301949000,Pacific bluefin tuna (Thunnus orientalis),16.00%,0.00%,30194
301950000,Southern bluefin tuna (Thunnus maccoyii),16.00%,0.00%,30195
301991140,Atlantic salmon (Salmo salar),2.00%,0.00%,30199
301991180,Other,2.00%,0.00%,30199
301991700,Other,8.00%,0.00%,30199
301998510,Sharks (Squalus|spp.),16.00%,0.00%,30199
301998522,European sea bass (Dicentrarchus labrax),16.00%,0.00%,30199
301998530,Porbeagle shark (Lamna nasus),16.00%,0.00%,30199
301998540,Lesser or Greenland halibut (Reinhardtius hippoglossoides),16.00%,0.00%,30199
301998550,Atlantic halibut (Hippoglossus hippoglossus),16.00%,0.00%,30199
301998560,Gilt-head sea bream (Sparus aurata),16.00%,0.00%,30199
301998570,Swordfish (Xiphias gladius),16.00%,0.00%,30199
301998575,Bigeye tuna (Thunnus obesus),16.00%,0.00%,30199
301998580,"Sea bream (Dentex dentex, Pagellus|spp.)",16.00%,0.00%,30199
301998590,Other,16.00%,0.00%,30199
302111000,Of the species Oncorhynchus apache or Oncorhynchus chrysogaster,8.00%,0.00%,30211
302112000,"Of the species Oncorhynchus mykiss, with heads and gills on, gutted, weighing more than 1,2|kg each, or with heads off, gilled and gutted, weighing more than 1|kg each",12.00%,0.00%,30211
302118011,"In the form of whole fish (with heads on), whether or not gilled, whether or not gutted, weighing 1,2 kg or less each; with heads off, whether or not gilled, whether or not gutted, weighing 1 kg or less each",12.00%,0.00%,30211
302118019,Other,12.00%,0.00%,30211
302118090,Other,12.00%,0.00%,30211
302130000,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",2.00%,0.00%,30213
302140010,Atlantic salmon (Salmo salar),2.00%,0.00%,30214
302140090,Danube salmon (Hucho hucho),2.00%,0.00%,30214
302190000,Other,8.00%,0.00%,30219
302211000,Lesser or Greenland halibut (Reinhardtius hippoglossoides),8.00%,0.00%,30221
302213000,Atlantic halibut (Hippoglossus hippoglossus),8.00%,0.00%,30221
302219000,Pacific halibut (Hippoglossus stenolepis),15.00%,0.00%,30221
302220000,Plaice (Pleuronectes platessa),7.50%,0.00%,30222
302230000,Sole (Solea spp.),15.00%,0.00%,30223
302240000,Turbots (Psetta maxima),15.00%,0.00%,30224
302291000,Megrim (Lepidorhombus spp.),15.00%,0.00%,30229
302298000,Other,15.00%,0.00%,30229
302311000,For the industrial manufacture of products of heading|1604,0.00%,,30231
302319000,Other,22.00%,0.00%,30231
302321000,For the industrial manufacture of products of heading|1604,0.00%,,30232
302329000,Other,22.00%,0.00%,30232
302331000,For the industrial manufacture of products of heading|1604,0.00%,,30233
302339000,Other,22.00%,0.00%,30233
302341000,For the industrial manufacture of products of heading|1604,0.00%,,30234
302349000,Other,22.00%,0.00%,30234
302351100,For the industrial manufacture of products of heading|1604,0.00%,,30235
302351900,Other,22.00%,0.00%,30235
302359100,For the industrial manufacture of products of heading|1604,0.00%,,30235
302359900,Other,22.00%,0.00%,30235
302361000,For the industrial manufacture of products of heading|1604,0.00%,,30236
302369000,Other,22.00%,0.00%,30236
302392000,For the industrial manufacture of products of heading|1604,0.00%,,30239
302398000,Other,22.00%,0.00%,30239
302410010,"Of a weight exceeding 100|g per piece, for processing",15.00%,0.00%,30241
302410090,Other,15.00%,0.00%,30241
302420000,Anchovies (Engraulis spp.),15.00%,0.00%,30242
302431000,Sardines of the species Sardina pilchardus,23.00%,0.00%,30243
302433000,Sardines of the genus Sardinops; sardinella (Sardinella spp.),15.00%,0.00%,30243
302439000,Brisling or sprats (Sprattus sprattus),13.00%,0.00%,30243
302440010,Mackerel (Scomber scombrus),20.00%,0.00%,30244
302440090,Other,20.00%,0.00%,30244
302451000,Atlantic horse mackerel (Trachurus trachurus),15.00%,0.00%,30245
302453000,Chilean jack mackerel (Trachurus murphyi),15.00%,0.00%,30245
302459010,Horse mackerel (scad) (Caranx trachurus),15.00%,0.00%,30245
302459090,Other,15.00%,0.00%,30245
302460000,Cobia (Rachycentron canadum),15.00%,0.00%,30246
302470000,Swordfish (Xiphias gladius),15.00%,0.00%,30247
302491100,For the industrial manufacture of products of heading|1604,0.00%,,30249
302491900,Other,22.00%,0.00%,30249
302499000,Other,15.00%,0.00%,30249
302511020,For processing,12.00%,0.00%,30251
302511080,Other,12.00%,0.00%,30251
302519010,For industrial manufacture,12.00%,0.00%,30251
302519090,Other,12.00%,0.00%,30251
302520010,"With heads off, gilled and gutted, for processing",7.50%,0.00%,30252
302520090,Other,7.50%,0.00%,30252
302530000,Coalfish (Pollachius virens),7.50%,0.00%,30253
302541100,Cape hake (shallow-water hake) (Merluccius capensis) and deepwater hake (deepwater Cape hake) (Merluccius paradoxus),15.00%,0.00%,30254
302541500,Southern hake (Merluccius australis),15.00%,0.00%,30254
302541910,Silver hake (Merluccius bilinearis),15.00%,0.00%,30254
302541920,Hake of the species Merluccius merluccius,15.00%,0.00%,30254
302541990,Other,15.00%,0.00%,30254
302549000,Hake of the genus Urophycis,15.00%,0.00%,30254
302550000,Alaska pollock (Theragra chalcogramma),7.50%,0.00%,30255
302560010,Blue whiting (Micromesistius poutassou),7.50%,0.00%,30256
302560020,Southern blue whiting (Micromesistius australis),7.50%,0.00%,30256
302591010,For processing,12.00%,0.00%,30259
302591090,Other,12.00%,0.00%,30259
302592000,Whiting (Merlangius merlangus),7.50%,0.00%,30259
302593000,Pollack (Pollachius pollachius),7.50%,0.00%,30259
302594000,Ling (Molva spp.),7.50%,0.00%,30259
302599000,Other,15.00%,0.00%,30259
302710000,Tilapias (Oreochromis spp.),8.00%,0.00%,30271
302720000,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",8.00%,0.00%,30272
302730000,"Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",8.00%,0.00%,30273
302740000,Eels (Anguilla spp.),0.00%,,30274
302790000,Other,8.00%,0.00%,30279
302811500,Piked dogfish (Squalus acanthias) and catsharks (Scyliorhinus spp.),6.00%,0.00%,30281
302813000,Porbeagle shark (Lamna nasus),8.00%,0.00%,30281
302814000,Blue shark (Prionace glauca),8.00%,0.00%,30281
302818000,Other,8.00%,0.00%,30281
302820000,Rays and skates (Rajidae),15.00%,0.00%,30282
302830000,Toothfish (Dissostichus spp.),15.00%,0.00%,30283
302841000,European sea bass (Dicentrarchus labrax),15.00%,0.00%,30284
302849000,Other,15.00%,0.00%,30284
302851000,Of the species Dentex dentex or Pagellus spp.,15.00%,0.00%,30285
302853000,Gilt-head sea bream (Sparus aurata),15.00%,0.00%,30285
302859000,Other,15.00%,0.00%,30285
302891000,Freshwater fish,8.00%,0.00%,30289
302892100,For the industrial manufacture of products of heading|1604,0.00%,,30289
302892900,Other,22.00%,0.00%,30289
302893100,Of the species Sebastes marinus,7.50%,0.00%,30289
302893910,Of the species Sebastes mentella,7.50%,0.00%,30289
302893990,Other,7.50%,0.00%,30289
302894000,Ray's bream (Brama spp.),15.00%,0.00%,30289
302895000,Monkfish (Lophius spp.),15.00%,0.00%,30289
302896000,Pink cusk-eel (Genypterus blacodes),7.50%,0.00%,30289
302899030,"Red snapper (Lutjanus purpureus), for processing",15.00%,0.00%,30289
302899040,Fish of the species Kathetostoma giganteum,15.00%,0.00%,30289
302899080,Bogue (Boops boops),15.00%,0.00%,30289
302899090,Other,15.00%,0.00%,30289
302910010,"Of herring (Clupea harengus, Clupea pallasii)",10.00%,0.00%,30291
302910030,Of salmon,10.00%,0.00%,30291
302910040,Of pike,10.00%,0.00%,30291
302910050,Of Atlantic bigeye tuna (Thunnus obesus),10.00%,0.00%,30291
302910095,Hard fish roes enclosed in the ovarian membrane for processing,10.00%,0.00%,30291
302910097,Other,10.00%,0.00%,30291
302920010,Of dogfish of the species Squalus acanthias,8.00%,,30292
302920020,Of dogfish of the species Scyliorhinus spp.,8.00%,,30292
302920090,Other,8.00%,,30292
302990011,Of the species Oncorhynchus apache or Oncorhynchus chrysogaster,10.00%,0.00%,30299
302990019,Other,10.00%,0.00%,30299
302990020,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",10.00%,0.00%,30299
302990030,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",10.00%,0.00%,30299
302990040,Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho),10.00%,0.00%,30299
302990045,Other salmonidae,10.00%,0.00%,30299
302990050,Redfish (Sebastes spp.),10.00%,0.00%,30299
302990055,"Herrings (Clupea harengus, Clupea pallasii)",10.00%,0.00%,30299
302990060,"Hake (Merluccius spp., Urophycis spp.)",10.00%,0.00%,30299
302990065,Coalfish (Pollachius virens),10.00%,0.00%,30299
302990071,Pacific halibut (Hippoglossus stenolepis),10.00%,0.00%,30299
302990079,Other,10.00%,0.00%,30299
302990080,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",10.00%,0.00%,30299
302990085,Haddock (Melanogrammus aeglefinus),10.00%,0.00%,30299
302990090,Other,10.00%,0.00%,30299
303110020,"Headed and gutted, for processing",2.00%,0.00%,30311
303110080,Other,2.00%,0.00%,30311
303120020,"Oncorhynchus kisutch, headed and gutted, for processing",2.00%,0.00%,30312
303120080,Other,2.00%,0.00%,30312
303130010,Atlantic salmon (Salmo salar),2.00%,0.00%,30313
303130090,Danube salmon (Hucho hucho),2.00%,0.00%,30313
303141000,Of the species Oncorhynchus apache or Oncorhynchus chrysogaster,9.00%,0.00%,30314
303142000,"Of the species Oncorhynchus mykiss, with heads and gills on, gutted, weighing more than 1,2|kg each, or with heads off, gilled and gutted, weighing more than 1|kg each",12.00%,0.00%,30314
303149011,"In the form of whole fish (with heads on), whether or not gilled, whether or not gutted, weighing 1,2 kg or less each; with heads off, whether or not gilled, whether or not gutted, weighing 1 kg or less each",12.00%,0.00%,30314
303149019,Other,12.00%,0.00%,30314
303149090,Other,12.00%,0.00%,30314
303190010,Of the genus Coregone,9.00%,0.00%,30319
303190090,Other,9.00%,0.00%,30319
303230000,Tilapias (Oreochromis spp.),8.00%,0.00%,30323
303240000,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",8.00%,0.00%,30324
303250000,"Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",8.00%,0.00%,30325
303260000,Eels (Anguilla spp.),0.00%,,30326
303290000,Other,8.00%,0.00%,30329
303311000,Lesser or Greenland halibut (Reinhardtius hippoglossoides),7.50%,0.00%,30331
303313000,Atlantic halibut (Hippoglossus hippoglossus),7.50%,0.00%,30331
303319000,Pacific halibut (Hippoglossus stenolepis),15.00%,0.00%,30331
303320000,Plaice (Pleuronectes platessa),15.00%,0.00%,30332
303330000,Sole (Solea spp.),7.50%,0.00%,30333
303340000,Turbots (Psetta maxima),15.00%,0.00%,30334
303391000,Flounder (Platichthys flesus),7.50%,0.00%,30339
303393000,Fish of the genus Rhombosolea,7.50%,0.00%,30339
303395000,Fish of the species Pelotreis flavilatus or Peltorhamphus novaezelandiae,7.50%,0.00%,30339
303398510,Megrim (Lepidorhombus|spp.),15.00%,0.00%,30339
303398590,Other,15.00%,0.00%,30339
303411000,For the industrial manufacture of products of heading|1604,0.00%,,30341
303419000,Other,22.00%,0.00%,30341
303422000,For the industrial manufacture of products of heading|1604,0.00%,,30342
303429000,Other,22.00%,0.00%,30342
303431000,For the industrial manufacture of products of heading|1604,0.00%,,30343
303439000,Other,22.00%,0.00%,30343
303441000,For the industrial manufacture of products of heading|1604,0.00%,,30344
303449000,Other,22.00%,0.00%,30344
303451200,For the industrial manufacture of products of heading|1604,0.00%,,30345
303451800,Other,22.00%,0.00%,30345
303459100,For the industrial manufacture of products of heading|1604,0.00%,,30345
303459900,Other,22.00%,0.00%,30345
303461000,For the industrial manufacture of products of heading|1604,0.00%,,30346
303469000,Other,22.00%,0.00%,30346
303492000,For the industrial manufacture of products of heading 1604,0.00%,,30349
303498500,Other,22.00%,0.00%,30349
303510010,"Of a weight exceeding 100|g per piece, for processing",15.00%,0.00%,30351
303510020,"Other, for industrial manufacture",15.00%,0.00%,30351
